use_stl_remainder,use_mean_precip,n_train,p,interm_lvl,nb_fits,shape_fixed,rnn_type,num_layers,hidden_size,p_drop,intermediate_q_feature,L2_pen,shape_penalty,seq_len,learning_rate,scale_features,orthogonal_gpd,n_epochs,batch_size,lr_decay,patience_decay,min_lr,patience_stop,patience_lag,tol,Train_loss,Valid_loss,min_valid_loss,min_valid_e,test_loss,valid_qPredErr_q0.995,valid_qPredErr_q0.999,valid_qPredErr_q0.9995,valid_qloss_q0.995,valid_qloss_q0.999,valid_qloss_q0.9995,valid_propBelow_q0.995,valid_propBelow_q0.999,valid_propBelow_q0.9995,test_qPredErr_q0.995,test_qPredErr_q0.999,test_qPredErr_q0.9995,test_qloss_q0.995,test_qloss_q0.999,test_qloss_q0.9995,test_propBelow_q0.995,test_propBelow_q0.999,test_propBelow_q0.9995
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,256,0,TRUE,1e-06,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63254855573177,2.39639127254486,2.37044310569763,20,20.9532046744462,1.65434455507372,1.60922018058113,1.13760585157446,0.147512085372645,0.038585283846266,0.021666767170648,0.997294163123309,1,1,-14.044631047602,-20.9589792582024,-22.5899091419701,0.357405432783922,0.150935046460586,0.104409947995905,0.988114219452095,0.994395322993671,0.995989756969609
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,8,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.65298970043659,2.38340494036674,2.38274049758911,147,15.3691504532631,3.04806364106676,1.60922018058113,1.13760585157446,0.148653183211041,0.0426002498033802,0.0245138053570119,0.999226903749517,1,1,-9.41285432769672,-10.4028477157146,-13.8837233650052,0.362426251587036,0.162244076901691,0.116807160749703,0.99038507996328,0.996714499685945,0.997342610040102
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,8,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.68089021742344,2.41446468234062,2.41430187225342,159,12.4951622446335,3.04806364106676,1.60922018058113,1.13760585157446,0.164277371291593,0.0514826277536496,0.0307566515575731,0.999226903749517,1,1,-6.75204642477244,-8.4235730514981,-8.90876006388243,0.373628292095149,0.154500552710927,0.103055938700457,0.991689616852684,0.997149345315746,0.998115668937527
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,8,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.69542287290096,2.40989246964455,2.40972247719765,125,12.1378628624794,3.04806364106676,1.60922018058113,1.13760585157446,0.162586110212968,0.0520575543167521,0.0313738455370944,0.999226903749517,1,1,-6.65349798392339,-8.86341186576843,-7.97595444492191,0.395182376330959,0.168380217305987,0.117054499125309,0.991737933033773,0.997052712953568,0.998260617480794
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,16,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.67102977633476,2.39596530795097,2.39508217573166,65,15.8778675625037,2.76931982386815,1.60922018058113,1.13760585157446,0.147065549662306,0.0416509792313741,0.0238323013755018,0.998840355624275,1,1,-10.2997902953381,-11.5024447513904,-13.8837233650052,0.376660958560204,0.171646083206181,0.128509910795236,0.989950234333478,0.9964729187805,0.997342610040102
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,16,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63334584236145,2.38577249646187,2.38220083713531,106,14.678352535559,1.93308837227233,1.60922018058113,1.13760585157446,0.158716047935054,0.0447068020911939,0.0259416443641447,0.99768071124855,1,1,-6.0622073388291,-4.9048625373355,-5.7994080006807,0.260639617678088,0.0736170196017768,0.0421914138260967,0.992027830120307,0.997922404213171,0.998598830748418
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,16,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63817688822746,2.38157027959824,2.37742695212364,93,15.9504317287918,2.49057600666954,1.60922018058113,1.13760585157446,0.151215549790177,0.042878925849487,0.0245901671616379,0.998453807499034,1,1,-10.2012418544891,-10.6227671228497,-12.9509177460447,0.341043088350312,0.144174463515724,0.105806685811532,0.989998550514567,0.996666183504856,0.99748755858337
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,32,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63341474533081,2.3894998729229,2.38687252998352,102,13.0571576963412,3.32680745826536,1.60922018058113,1.13760585157446,0.165237102770734,0.0509940021870368,0.0302843473743528,0.999613451874758,1,1,-4.3868838443953,-5.12478194447067,-4.86660238172017,0.30930633309342,0.114391329591785,0.0739016627302638,0.992849205198821,0.997874088032082,0.998743779291685
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,32,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.62562307715416,2.38688334822655,2.38305473327637,87,13.0558925575521,2.76931982386815,1.60922018058113,1.13760585157446,0.164874668737939,0.0505518151860642,0.0300400794088467,0.998840355624275,1,1,-2.90865723165958,-4.02518490879485,-5.17753758804035,0.26416192576632,0.0889062832421578,0.0540545565880475,0.993573947915157,0.998115668937527,0.998695463110596
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,32,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.61790496110916,2.3925593495369,2.38377794623375,65,12.9675808731361,2.49057600666954,1.60922018058113,1.13760585157446,0.1699425044734,0.0525505185007417,0.0313163547811059,0.998453807499034,1,1,-1.52897905977292,-1.82599083744323,-0.824444699557922,0.239262632588323,0.0634431820934635,0.035665068299328,0.994250374450403,0.998598830748418,0.999371889645842
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,64,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.68670228123665,2.399957716465,2.39967015385628,352,17.3403782633803,3.32680745826536,1.60922018058113,1.13760585157446,0.140978191185515,0.0392420655664284,0.0222259055485127,0.999613451874758,1,1,-10.2997902953381,-13.9215582298772,-15.7493346029262,0.354785755223273,0.159464033319631,0.120205186065025,0.989950234333478,0.99594144078852,0.997052712953568
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,64,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.67761008441448,2.40831097960472,2.40786397457123,499,12.0219063021258,3.32680745826536,1.60922018058113,1.13760585157446,0.171550313311338,0.0558594354495972,0.0338164056870347,0.999613451874758,1,1,-3.20430255420672,-3.36542668738937,-1.13537990587809,0.296323438087067,0.0965052552604754,0.0582789818317375,0.99342899937189,0.998260617480794,0.999323573464753
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,64,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.66559398174286,2.40863832831383,2.40668913722038,80,11.1267945922858,3.60555127546397,1.60922018058113,1.13760585157446,0.190013755935872,0.0671782183195156,0.0421838041232433,1,1,1,0.244892875509941,0.153283826773234,0.419296125722772,0.28757152402037,0.0837737827875936,0.0456212633171416,0.995120065710006,0.999033676378219,0.999565154370199
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,128,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.68015349656343,2.4123347401619,2.40428265929222,7,12.0897858290407,3.32680745826536,1.60922018058113,1.13760585157446,0.168254047287467,0.0547917131155192,0.0331326928535922,0.999613451874758,1,1,-3.79559319930101,-5.12478194447067,-5.17753758804035,0.326686313850911,0.125995310601258,0.0812719714236053,0.993139102285355,0.997874088032082,0.998695463110596
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,128,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.6301441937685,2.44006204605103,2.42735546827316,29,10.2832263391605,3.04806364106676,1.60922018058113,1.13760585157446,0.235044365184369,0.0922672096469871,0.0611113957966689,0.999226903749517,1,1,1.62457104739661,0.593122641043559,0.108360919402599,0.316346797961922,0.113394887183944,0.0748927714082721,0.995796492245253,0.999130308740397,0.99951683818911
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,128,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.64573661983013,2.42138630151749,2.40822145342827,17,10.9000983451121,3.32680745826536,1.60922018058113,1.13760585157446,0.201168951693903,0.0732434285496694,0.0466530664334875,0.999613451874758,1,1,0.441989757208036,0.813042048178721,1.35210174468329,0.291208714393863,0.0841207113819278,0.0469004472245984,0.995216698072184,0.999178624921486,0.999710102913466
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,256,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.65292938053608,2.44930177927017,2.42627984285355,29,10.1770052768713,3.04806364106676,1.60922018058113,1.13760585157446,0.234785893645829,0.0947637668430587,0.0632547249059025,0.999226903749517,1,1,2.90570077843422,2.1325584909897,1.66303695100347,0.306660772600728,0.101667688650166,0.063904108803084,0.996424602599411,0.99946852200802,0.999758419094555
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,256,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.65167446434498,2.40193033218384,2.39538142085075,36,15.9667190005883,2.21183218947094,1.60922018058113,1.13760585157446,0.153026122001915,0.0430468548820853,0.0246365193486177,0.998067259373792,1,1,-9.11720900514958,-11.5024447513904,-13.2618529523649,0.332199853125264,0.140057721150726,0.100459150670617,0.990530028506547,0.9964729187805,0.997439242402281
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,256,0,TRUE,1e-05,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63354997336864,2.43511009216309,2.40115767717361,9,15.6050182680224,0.53936928627929,0.987179136676555,1.13760585157446,0.168161302289654,0.0457961222553389,0.0260499726405072,0.995747970622342,0.999613451874758,1,-13.7489857250548,-19.4195434082562,-18.858686666128,0.402299895107607,0.189253944363483,0.141593156852258,0.988259167995362,0.994733536261294,0.996569551142678
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,8,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.65741266310215,2.39468339085579,2.39242255687714,140,15.147175679275,2.76931982386815,1.60922018058113,1.13760585157446,0.148840556587487,0.0426760490775066,0.0245771236223013,0.998840355624275,1,1,-10.004144972791,-10.8426865299849,-14.1946585713254,0.373891134780041,0.169595506676154,0.126414364408471,0.990095182876745,0.996617867323767,0.997294293859013
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,8,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.64772887527943,2.38367450237274,2.37951228022575,160,18.08483735255,1.93308837227233,1.60922018058113,1.13760585157446,0.147113032079218,0.0399571997851938,0.0226301969297069,0.99768071124855,1,1,-14.5373732518472,-18.3199463725804,-21.3461683166894,0.386460885590235,0.174758081286672,0.126773155585892,0.987872638546649,0.994975117166739,0.996183021693965
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,8,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.74059443175793,2.44914808869362,2.44914808869362,171,10.2258465829916,3.60555127546397,1.60922018058113,1.13760585157446,0.192183835866627,0.074154352198868,0.0485636025603247,1,1,1,-2.02172126401815,-1.60607143030807,-1.75725031851844,0.385253192657746,0.144227310429647,0.08661512592192,0.994008793544958,0.998647146929507,0.999226941102575
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,16,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.65134732425213,2.39697200059891,2.39611774682999,119,11.6634869948002,3.32680745826536,1.60922018058113,1.13760585157446,0.178249355876538,0.0597427469120525,0.0367267220725014,0.999613451874758,1,1,-1.03623685552768,-0.506474394632254,0.419296125722772,0.270836751088793,0.0793941695956518,0.0443221346601699,0.994491955355849,0.998888727834952,0.999565154370199
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,16,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.63812701404095,2.39096957445145,2.38767999410629,98,13.0338862899044,3.04806364106676,1.60922018058113,1.13760585157446,0.163991475851481,0.0507752736072773,0.0301657347397316,0.999226903749517,1,1,-6.45640110222529,-6.88413720155197,-5.17753758804035,0.29182095052925,0.0900120330874644,0.0502931261175224,0.991834565395951,0.99748755858337,0.998695463110596
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,16,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.6727742254734,2.40960109233856,2.40656214952469,97,11.6362532165615,3.32680745826536,1.60922018058113,1.13760585157446,0.176902403341573,0.059418446190438,0.0364756263795342,0.999613451874758,1,1,-4.87962604864053,-5.78454016587615,-4.5556671754,0.363928001280057,0.132837559794931,0.0875484973567645,0.992607624293376,0.997729139488815,0.998792095472774
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,32,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.66239739954472,2.3998598754406,2.39738866686821,57,11.5484103757001,3.32680745826536,1.60922018058113,1.13760585157446,0.177216009939851,0.0599809183727187,0.0370046548495403,0.999613451874758,1,1,-1.43043061892387,-1.82599083744323,-0.824444699557922,0.309187896650641,0.105253068233528,0.0608709105581984,0.994298690631492,0.998598830748418,0.999371889645842
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,32,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.65322874486446,2.39780548214912,2.39567962288857,70,12.4329993829255,3.32680745826536,1.60922018058113,1.13760585157446,0.165242467428924,0.0528375870024063,0.0317269186995404,0.999613451874758,1,1,-2.90865723165958,-2.92558787311904,-1.13537990587809,0.273761142063091,0.0826277146703318,0.0469832165123849,0.993573947915157,0.998357249842972,0.999323573464753
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,32,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.71988081932068,2.43464085459709,2.43398651480675,66,10.4468785298115,3.60555127546397,1.60922018058113,1.13760585157446,0.193549310780665,0.072734702917677,0.0470243939658865,1,1,1,-0.346397769584345,0.593122641043559,0.108360919402599,0.331716739970454,0.106062164194851,0.0647226184192439,0.994830168623472,0.999130308740397,0.99951683818911
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,64,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.6702526807785,2.42974716424942,2.41690430045128,55,9.99993381863949,3.32680745826536,1.60922018058113,1.13760585157446,0.233243197761839,0.0965685254640507,0.0652522762475388,0.999613451874758,1,1,2.80715233758518,2.35247789812486,1.66303695100347,0.316916718034904,0.112064974436704,0.0691453441763096,0.996376286418322,0.99951683818911,0.999758419094555
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,64,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.6831559240818,2.41467368602753,2.40753352642059,9,13.3033117828775,3.04806364106676,1.60922018058113,1.13760585157446,0.158422617916451,0.0481263465125347,0.0282996820012917,0.999226903749517,1,1,-6.45640110222529,-10.6227671228497,-9.84156568284295,0.340689370144836,0.146635458945218,0.103435555577259,0.991834565395951,0.996666183504856,0.99797072039426
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,64,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.69938931614161,2.44285398721695,2.42462316155434,15,11.3097521266526,3.32680745826536,1.60922018058113,1.13760585157446,0.176090814205383,0.0600831533344494,0.0371389678266138,0.999613451874758,1,1,-3.30285099505577,-2.70566846598388,-4.5556671754,0.336979175144945,0.125858334133985,0.0837846528461984,0.993380683190801,0.998405566024061,0.998792095472774
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,128,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.69760264456272,2.42031767964363,2.41557174921036,8,11.1943825707001,3.60555127546397,1.60922018058113,1.13760585157446,0.178590202265598,0.0620639368998345,0.0386847952998668,1,1,1,-1.92317282316911,-2.04591024457839,-2.06818552483861,0.333663545279729,0.127763085172735,0.0847774438232896,0.994057109726047,0.998550514567329,0.999178624921486
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,128,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.71075717359781,2.463049441576,2.44854500889778,37,9.38819420031797,3.32680745826536,1.60922018058113,1.13760585157446,0.27152277909956,0.130893210480181,0.0950250480969697,0.999613451874758,1,1,5.86215400390565,3.67199434093583,2.90677777628416,0.324919737846963,0.131059148383638,0.0928508110593739,0.997874088032082,0.999806735275644,0.999951683818911
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,128,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.6994586288929,2.44777780771255,2.43408763408661,17,12.6211361288126,1.65434455507372,0.987179136676555,0.258127033194355,0.16408702106426,0.052167259885026,0.0311491439674066,0.997294163123309,0.999613451874758,0.999613451874758,-11.6794684672248,-12.8219611942014,-11.707176920764,0.371598417314154,0.148056060376737,0.101575711823044,0.989273807798232,0.996183021693965,0.997680823307726
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,1,256,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.69631168246269,2.43121027946472,2.41270089149475,9,11.5057590427618,2.76931982386815,1.60922018058113,1.13760585157446,0.176875970441359,0.0577861319131953,0.0355316800415551,0.998840355624275,1,1,-3.69704475845196,-2.04591024457839,-2.69005593747896,0.320005897140273,0.117489031268521,0.0777821439097673,0.993187418466444,0.998550514567329,0.999081992559308
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,2,256,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.68031574785709,2.42434749007225,2.39769688248634,12,15.6915151021876,1.93308837227233,0.987179136676555,0.258127033194355,0.156691160270373,0.0457333403139249,0.0264916693074173,0.99768071124855,0.999613451874758,0.999613451874758,-8.1317245966591,-9.74308949430908,-11.0853065081236,0.316546352694193,0.127861187689671,0.088722033861358,0.991013190317437,0.996859448229212,0.997777455669904
FALSE,FALSE,7762,7,0.8,3,TRUE,lstm,3,256,0,TRUE,1e-04,0,10,0.001,TRUE,TRUE,1000,256,0.4,5,1e-05,20,5,1e-05,2.68377576768398,2.4470254778862,2.42227986454964,28,17.0957395647782,-0.0181183481179247,0.365138092771979,-0.621351785185747,0.156567979492046,0.0446914531284888,0.0259703454271233,0.994974874371859,0.999226903749517,0.999226903749517,-13.2562435208096,-20.9589792582024,-24.1445851735709,0.379519299839155,0.187537382750909,0.14585271959941,0.988500748900807,0.994395322993671,0.995748176064164
